,Theta,Phi,A1,A2,delvec,delang,norm
9392,38.22,64.22000000000035,"[-39.57500701480001, 63.062230801400005]","[34.825990021, 65.8040669232]",0.0013495513093633588,3.3182033334355765e-06,128.9537740884409
9393,38.22,64.22000000000035,"[-39.57500701480001, 63.062230801400005]","[-74.4009970358, -2.7418361217999916]",0.0013495513093633588,7.608837037764715e-06,128.95378828729736
9394,38.22,64.22000000000035,"[-39.57500701480001, 63.062230801400005]","[69.651980042, 131.6081338464]",0.0013495513093633588,3.3182033334355765e-06,196.98013904601228
9395,38.22,64.22000000000035,"[-39.57500701480001, 63.062230801400005]","[-148.8019940716, -5.483672243599983]",0.0013495513093633588,7.608837037764715e-06,196.9801638335687
9396,38.22,64.22000000000035,"[39.57500701480001, -63.062230801400005]","[-34.825990021, -65.8040669232]",0.0013495513093633588,3.3182033334355765e-06,128.9537740884409
9397,38.22,64.22000000000035,"[39.57500701480001, -63.062230801400005]","[74.4009970358, 2.7418361217999916]",0.0013495513093633588,7.608837037764715e-06,128.95378828729736
9398,38.22,64.22000000000035,"[39.57500701480001, -63.062230801400005]","[-69.651980042, -131.6081338464]",0.0013495513093633588,3.3182033334355765e-06,196.98013904601228
9399,38.22,64.22000000000035,"[39.57500701480001, -63.062230801400005]","[148.8019940716, 5.483672243599983]",0.0013495513093633588,7.608837037764715e-06,196.9801638335687
9400,38.22,64.22000000000035,"[34.825990021, 65.8040669232]","[-39.57500701480001, 63.062230801400005]",0.0013495509985171983,3.3182033334355765e-06,128.9537740884409
9401,38.22,64.22000000000035,"[34.825990021, 65.8040669232]","[74.4009970358, 2.7418361217999916]",0.0013495509985171983,4.2906337185399934e-06,128.95377282484174
9402,38.22,64.22000000000035,"[34.825990021, 65.8040669232]","[-79.15001402960002, 126.12446160280001]",0.0013495509985171983,3.3182033334355765e-06,196.9801491685661
9403,38.22,64.22000000000035,"[34.825990021, 65.8040669232]","[-118.7250210444, 189.18669240420002]",0.0013495509985171983,3.3182033334355765e-06,268.43869830750833
9404,38.22,64.22000000000035,"[34.825990021, 65.8040669232]","[148.8019940716, 5.483672243599983]",0.0013495509985171983,4.2906337185399934e-06,196.98014696264664
9405,38.22,64.22000000000035,"[-34.825990021, -65.8040669232]","[39.57500701480001, -63.062230801400005]",0.0013495509985171983,3.3182033334355765e-06,128.9537740884409
9406,38.22,64.22000000000035,"[-34.825990021, -65.8040669232]","[-74.4009970358, -2.7418361217999916]",0.0013495509985171983,4.2906337185399934e-06,128.95377282484174
9407,38.22,64.22000000000035,"[-34.825990021, -65.8040669232]","[79.15001402960002, -126.12446160280001]",0.0013495509985171983,3.3182033334355765e-06,196.9801491685661
9408,38.22,64.22000000000035,"[-34.825990021, -65.8040669232]","[118.7250210444, -189.18669240420002]",0.0013495509985171983,3.3182033334355765e-06,268.43869830750833
9409,38.22,64.22000000000035,"[-34.825990021, -65.8040669232]","[-148.8019940716, -5.483672243599983]",0.0013495509985171983,4.2906337185399934e-06,196.98014696264664
9410,38.22,64.22000000000035,"[74.4009970358, 2.7418361217999916]","[39.57500701480001, -63.062230801400005]",0.0013340591076356247,7.608837037764715e-06,128.95378828729736
9411,38.22,64.22000000000035,"[74.4009970358, 2.7418361217999916]","[34.825990021, 65.8040669232]",0.0013340591076356247,4.2906337185399934e-06,128.95377282484174
9412,38.22,64.22000000000035,"[74.4009970358, 2.7418361217999916]","[79.15001402960002, -126.12446160280001]",0.0013340591076356247,7.608837037764715e-06,196.9801646607884
9413,38.22,64.22000000000035,"[74.4009970358, 2.7418361217999916]","[69.651980042, 131.6081338464]",0.0013340591076356247,4.2906337185399934e-06,196.98013766731256
9414,38.22,64.22000000000035,"[74.4009970358, 2.7418361217999916]","[118.7250210444, -189.18669240420002]",0.0013340591076356247,7.608837037764715e-06,268.43871422296473
9415,38.22,64.22000000000035,"[-74.4009970358, -2.7418361217999916]","[-39.57500701480001, 63.062230801400005]",0.0013340591076356247,7.608837037764715e-06,128.95378828729736
9416,38.22,64.22000000000035,"[-74.4009970358, -2.7418361217999916]","[-34.825990021, -65.8040669232]",0.0013340591076356247,4.2906337185399934e-06,128.95377282484174
9417,38.22,64.22000000000035,"[-74.4009970358, -2.7418361217999916]","[-79.15001402960002, 126.12446160280001]",0.0013340591076356247,7.608837037764715e-06,196.9801646607884
9418,38.22,64.22000000000035,"[-74.4009970358, -2.7418361217999916]","[-69.651980042, -131.6081338464]",0.0013340591076356247,4.2906337185399934e-06,196.98013766731256
9419,38.22,64.22000000000035,"[-74.4009970358, -2.7418361217999916]","[-118.7250210444, 189.18669240420002]",0.0013340591076356247,7.608837037764715e-06,268.43871422296473
9420,38.22,64.22000000000035,"[-4.7490169938000015, 128.8662977246]","[-113.9760040506, 60.3203946796]",0.0023463673126104703,4.290633931702814e-06,223.35450567390535
9421,38.22,64.22000000000035,"[-4.7490169938000015, 128.8662977246]","[109.2269870568, 68.545903045]",0.0023463673126104703,7.608837613304331e-06,223.35447889214575
9422,38.22,64.22000000000035,"[4.7490169938000015, -128.8662977246]","[113.9760040506, -60.3203946796]",0.0023463673126104703,4.290633931702814e-06,223.35450567390535
9423,38.22,64.22000000000035,"[4.7490169938000015, -128.8662977246]","[-109.2269870568, -68.545903045]",0.0023463673126104703,7.608837613304331e-06,223.35447889214575
9424,38.22,64.22000000000035,"[-79.15001402960002, 126.12446160280001]","[34.825990021, 65.8040669232]",0.0026991026187267175,3.3182033334355765e-06,196.9801491685661
9425,38.22,64.22000000000035,"[-79.15001402960002, 126.12446160280001]","[-74.4009970358, -2.7418361217999916]",0.0026991026187267175,7.608837037764715e-06,196.9801646607884
9426,38.22,64.22000000000035,"[-79.15001402960002, 126.12446160280001]","[69.651980042, 131.6081338464]",0.0026991026187267175,3.3182033334355765e-06,257.9075481768818
9427,38.22,64.22000000000035,"[-79.15001402960002, 126.12446160280001]","[-148.8019940716, -5.483672243599983]",0.0026991026187267175,7.608837037764715e-06,257.9075765745947
9428,38.22,64.22000000000035,"[79.15001402960002, -126.12446160280001]","[-34.825990021, -65.8040669232]",0.0026991026187267175,3.3182033334355765e-06,196.9801491685661
9429,38.22,64.22000000000035,"[79.15001402960002, -126.12446160280001]","[74.4009970358, 2.7418361217999916]",0.0026991026187267175,7.608837037764715e-06,196.9801646607884
9430,38.22,64.22000000000035,"[79.15001402960002, -126.12446160280001]","[-69.651980042, -131.6081338464]",0.0026991026187267175,3.3182033334355765e-06,257.9075481768818
9431,38.22,64.22000000000035,"[79.15001402960002, -126.12446160280001]","[148.8019940716, 5.483672243599983]",0.0026991026187267175,7.608837037764715e-06,257.9075765745947
9432,38.22,64.22000000000035,"[113.9760040506, -60.3203946796]","[4.7490169938000015, -128.8662977246]",0.002319637252012981,4.290633931702814e-06,223.35450567390535
9433,38.22,64.22000000000035,"[113.9760040506, -60.3203946796]","[109.2269870568, 68.545903045]",0.002319637252012981,3.3182036958123717e-06,223.3545034852876
9434,38.22,64.22000000000035,"[-113.9760040506, 60.3203946796]","[-4.7490169938000015, 128.8662977246]",0.002319637252012981,4.290633931702814e-06,223.35450567390535
9435,38.22,64.22000000000035,"[-113.9760040506, 60.3203946796]","[-109.2269870568, -68.545903045]",0.002319637252012981,3.3182036958123717e-06,223.3545034852876
9436,38.22,64.22000000000035,"[69.651980042, 131.6081338464]","[-39.57500701480001, 63.062230801400005]",0.0026991019970343966,3.3182033334355765e-06,196.98013904601228
9437,38.22,64.22000000000035,"[69.651980042, 131.6081338464]","[74.4009970358, 2.7418361217999916]",0.0026991019970343966,4.2906337185399934e-06,196.98013766731256
9438,38.22,64.22000000000035,"[69.651980042, 131.6081338464]","[-79.15001402960002, 126.12446160280001]",0.0026991019970343966,3.3182033334355765e-06,257.9075481768818
9439,38.22,64.22000000000035,"[69.651980042, 131.6081338464]","[-118.7250210444, 189.18669240420002]",0.0026991019970343966,3.3182033334355765e-06,324.5265534626957
9440,38.22,64.22000000000035,"[69.651980042, 131.6081338464]","[148.8019940716, 5.483672243599983]",0.0026991019970343966,4.2906337185399934e-06,257.90754564968347
9441,38.22,64.22000000000035,"[-69.651980042, -131.6081338464]","[39.57500701480001, -63.062230801400005]",0.0026991019970343966,3.3182033334355765e-06,196.98013904601228
9442,38.22,64.22000000000035,"[-69.651980042, -131.6081338464]","[-74.4009970358, -2.7418361217999916]",0.0026991019970343966,4.2906337185399934e-06,196.98013766731256
9443,38.22,64.22000000000035,"[-69.651980042, -131.6081338464]","[79.15001402960002, -126.12446160280001]",0.0026991019970343966,3.3182033334355765e-06,257.9075481768818
9444,38.22,64.22000000000035,"[-69.651980042, -131.6081338464]","[118.7250210444, -189.18669240420002]",0.0026991019970343966,3.3182033334355765e-06,324.5265534626957
9445,38.22,64.22000000000035,"[-69.651980042, -131.6081338464]","[-148.8019940716, -5.483672243599983]",0.0026991019970343966,4.2906337185399934e-06,257.90754564968347
9446,38.22,64.22000000000035,"[109.2269870568, 68.545903045]","[-4.7490169938000015, 128.8662977246]",0.0023196367094828886,7.608837613304331e-06,223.35447889214575
9447,38.22,64.22000000000035,"[109.2269870568, 68.545903045]","[113.9760040506, -60.3203946796]",0.0023196367094828886,3.3182036958123717e-06,223.3545034852876
9448,38.22,64.22000000000035,"[-109.2269870568, -68.545903045]","[4.7490169938000015, -128.8662977246]",0.0023196367094828886,7.608837613304331e-06,223.35447889214575
9449,38.22,64.22000000000035,"[-109.2269870568, -68.545903045]","[-113.9760040506, 60.3203946796]",0.0023196367094828886,3.3182036958123717e-06,223.3545034852876
9450,38.22,64.22000000000035,"[-118.7250210444, 189.18669240420002]","[34.825990021, 65.8040669232]",0.004048653928041729,3.3182033334355765e-06,268.43869830750833
9451,38.22,64.22000000000035,"[-118.7250210444, 189.18669240420002]","[-74.4009970358, -2.7418361217999916]",0.004048653928041729,7.608837037764715e-06,268.43871422296473
9452,38.22,64.22000000000035,"[-118.7250210444, 189.18669240420002]","[69.651980042, 131.6081338464]",0.004048653928041729,3.3182033334355765e-06,324.5265534626957
9453,38.22,64.22000000000035,"[-118.7250210444, 189.18669240420002]","[-148.8019940716, -5.483672243599983]",0.004048653928041729,7.608837037764715e-06,324.5265835536472
9454,38.22,64.22000000000035,"[118.7250210444, -189.18669240420002]","[-34.825990021, -65.8040669232]",0.004048653928041729,3.3182033334355765e-06,268.43869830750833
9455,38.22,64.22000000000035,"[118.7250210444, -189.18669240420002]","[74.4009970358, 2.7418361217999916]",0.004048653928041729,7.608837037764715e-06,268.43871422296473
9456,38.22,64.22000000000035,"[118.7250210444, -189.18669240420002]","[-69.651980042, -131.6081338464]",0.004048653928041729,3.3182033334355765e-06,324.5265534626957
9457,38.22,64.22000000000035,"[118.7250210444, -189.18669240420002]","[148.8019940716, 5.483672243599983]",0.004048653928041729,7.608837037764715e-06,324.5265835536472
9458,38.22,64.22000000000035,"[148.8019940716, 5.483672243599983]","[39.57500701480001, -63.062230801400005]",0.0026681182152712493,7.608837037764715e-06,196.9801638335687
9459,38.22,64.22000000000035,"[148.8019940716, 5.483672243599983]","[34.825990021, 65.8040669232]",0.0026681182152712493,4.2906337185399934e-06,196.98014696264664
9460,38.22,64.22000000000035,"[148.8019940716, 5.483672243599983]","[79.15001402960002, -126.12446160280001]",0.0026681182152712493,7.608837037764715e-06,257.9075765745947
9461,38.22,64.22000000000035,"[148.8019940716, 5.483672243599983]","[69.651980042, 131.6081338464]",0.0026681182152712493,4.2906337185399934e-06,257.90754564968347
9462,38.22,64.22000000000035,"[148.8019940716, 5.483672243599983]","[118.7250210444, -189.18669240420002]",0.0026681182152712493,7.608837037764715e-06,324.5265835536472
9463,38.22,64.22000000000035,"[-148.8019940716, -5.483672243599983]","[-39.57500701480001, 63.062230801400005]",0.0026681182152712493,7.608837037764715e-06,196.9801638335687
9464,38.22,64.22000000000035,"[-148.8019940716, -5.483672243599983]","[-34.825990021, -65.8040669232]",0.0026681182152712493,4.2906337185399934e-06,196.98014696264664
9465,38.22,64.22000000000035,"[-148.8019940716, -5.483672243599983]","[-79.15001402960002, 126.12446160280001]",0.0026681182152712493,7.608837037764715e-06,257.9075765745947
9466,38.22,64.22000000000035,"[-148.8019940716, -5.483672243599983]","[-69.651980042, -131.6081338464]",0.0026681182152712493,4.2906337185399934e-06,257.90754564968347
9467,38.22,64.22000000000035,"[-148.8019940716, -5.483672243599983]","[-118.7250210444, 189.18669240420002]",0.0026681182152712493,7.608837037764715e-06,324.5265835536472
9468,38.22,65.22000000000037,"[45.9069564098, 315.311154007]","[-250.1140175498, 197.4122007696]",0.0027213612680344057,1.7722337233294638e-06,551.8928902901422
9469,38.22,65.22000000000037,"[45.9069564098, 315.311154007]","[296.0209739596, 117.89895323740001]",0.0027213612680344057,7.312749119137152e-06,551.892839766386
9470,38.22,65.22000000000037,"[-45.9069564098, -315.311154007]","[250.1140175498, -197.4122007696]",0.0027213612680344057,1.7722337233294638e-06,551.8928902901422
9471,38.22,65.22000000000037,"[-45.9069564098, -315.311154007]","[-296.0209739596, -117.89895323740001]",0.0027213612680344057,7.312749119137152e-06,551.892839766386
9472,38.22,65.22000000000037,"[250.1140175498, -197.4122007696]","[-45.9069564098, -315.311154007]",0.002769319666730734,1.7722337233294638e-06,551.8928902901422
9473,38.22,65.22000000000037,"[250.1140175498, -197.4122007696]","[296.0209739596, 117.89895323740001]",0.002769319666730734,5.540515395807688e-06,551.8929112464566
9474,38.22,65.22000000000037,"[-250.1140175498, 197.4122007696]","[45.9069564098, 315.311154007]",0.002769319666730734,1.7722337233294638e-06,551.8928902901422
9475,38.22,65.22000000000037,"[-250.1140175498, 197.4122007696]","[-296.0209739596, -117.89895323740001]",0.002769319666730734,5.540515395807688e-06,551.8929112464566
9476,38.22,65.22000000000037,"[296.0209739596, 117.89895323740001]","[45.9069564098, 315.311154007]",0.002797701983992377,7.312749119137152e-06,551.892839766386
9477,38.22,65.22000000000037,"[296.0209739596, 117.89895323740001]","[250.1140175498, -197.4122007696]",0.002797701983992377,5.540515395807688e-06,551.8929112464566
9478,38.22,65.22000000000037,"[-296.0209739596, -117.89895323740001]","[-45.9069564098, -315.311154007]",0.002797701983992377,7.312749119137152e-06,551.892839766386
9479,38.22,65.22000000000037,"[-296.0209739596, -117.89895323740001]","[-250.1140175498, 197.4122007696]",0.002797701983992377,5.540515395807688e-06,551.8929112464566
9480,38.22,66.7200000000004,"[-102.89501721619999, 156.2846589426]","[83.89897479800001, 167.2520034298]",0.0012093030411609916,3.0154545740401772e-06,324.09384678920765
9481,38.22,66.7200000000004,"[-102.89501721619999, 156.2846589426]","[-186.7939920142, -10.967344487199995]",0.0012093030411609916,7.577116171830767e-06,324.093881382263
9482,38.22,66.7200000000004,"[102.89501721619999, -156.2846589426]","[-83.89897479800001, -167.2520034298]",0.0012093030411609916,3.0154545740401772e-06,324.09384678920765
9483,38.22,66.7200000000004,"[102.89501721619999, -156.2846589426]","[186.7939920142, 10.967344487199995]",0.0012093030411609916,7.577116171830767e-06,324.093881382263
9484,38.22,66.7200000000004,"[83.89897479800001, 167.2520034298]","[-102.89501721619999, 156.2846589426]",0.0012093022500585862,3.0154545740401772e-06,324.09384678920765
9485,38.22,66.7200000000004,"[83.89897479800001, 167.2520034298]","[186.7939920142, 10.967344487199995]",0.0012093022500585862,4.561661590685162e-06,324.0938417396287
9486,38.22,66.7200000000004,"[83.89897479800001, 167.2520034298]","[-205.79003443239998, 312.5693178852]",0.0012093022500585862,3.0154545740401772e-06,495.06154244423925
9487,38.22,66.7200000000004,"[-83.89897479800001, -167.2520034298]","[102.89501721619999, -156.2846589426]",0.0012093022500585862,3.0154545740401772e-06,324.09384678920765
9488,38.22,66.7200000000004,"[-83.89897479800001, -167.2520034298]","[-186.7939920142, -10.967344487199995]",0.0012093022500585862,4.561661590685162e-06,324.0938417396287
9489,38.22,66.7200000000004,"[-83.89897479800001, -167.2520034298]","[205.79003443239998, -312.5693178852]",0.0012093022500585862,3.0154545740401772e-06,495.06154244423925
9490,38.22,66.7200000000004,"[186.7939920142, 10.967344487199995]","[102.89501721619999, -156.2846589426]",0.0011694431548881726,7.577116171830767e-06,324.093881382263
9491,38.22,66.7200000000004,"[186.7939920142, 10.967344487199995]","[83.89897479800001, 167.2520034298]",0.0011694431548881726,4.561661590685162e-06,324.0938417396287
9492,38.22,66.7200000000004,"[186.7939920142, 10.967344487199995]","[205.79003443239998, -312.5693178852]",0.0011694431548881726,7.577116171830767e-06,495.0615801883566
9493,38.22,66.7200000000004,"[-186.7939920142, -10.967344487199995]","[-102.89501721619999, 156.2846589426]",0.0011694431548881726,7.577116171830767e-06,324.093881382263
9494,38.22,66.7200000000004,"[-186.7939920142, -10.967344487199995]","[-83.89897479800001, -167.2520034298]",0.0011694431548881726,4.561661590685162e-06,324.0938417396287
9495,38.22,66.7200000000004,"[-186.7939920142, -10.967344487199995]","[-205.79003443239998, 312.5693178852]",0.0011694431548881726,7.577116171830767e-06,495.0615801883566
9496,38.22,66.7200000000004,"[-205.79003443239998, 312.5693178852]","[83.89897479800001, 167.2520034298]",0.0024186060823219832,3.0154545740401772e-06,495.06154244423925
9497,38.22,66.7200000000004,"[-205.79003443239998, 312.5693178852]","[-186.7939920142, -10.967344487199995]",0.0024186060823219832,7.577116171830767e-06,495.0615801883566
9498,38.22,66.7200000000004,"[205.79003443239998, -312.5693178852]","[-83.89897479800001, -167.2520034298]",0.0024186060823219832,3.0154545740401772e-06,495.06154244423925
9499,38.22,66.7200000000004,"[205.79003443239998, -312.5693178852]","[186.7939920142, 10.967344487199995]",0.0024186060823219832,7.577116171830767e-06,495.0615801883566
9500,38.22,70.42000000000044,"[-17.4130026776, 24.6765250962]","[12.6639959066, 27.418361217999998]",0.0013481889192600532,2.5572730280032374e-06,52.310899871828106
9501,38.22,70.42000000000044,"[-17.4130026776, 24.6765250962]","[-30.076998584200002, -2.7418361217999987]",0.0013481889192600532,7.5037849072145946e-06,52.31090517520635
9502,38.22,70.42000000000044,"[-17.4130026776, 24.6765250962]","[25.3279918132, 54.836722435999995]",0.0013481889192600532,2.5572730280032374e-06,79.9062174435355
9503,38.22,70.42000000000044,"[-17.4130026776, 24.6765250962]","[-60.153997168400004, -5.483672243599997]",0.0013481889192600532,7.5037849072145946e-06,79.90622670187174
9504,38.22,70.42000000000044,"[17.4130026776, -24.6765250962]","[-12.6639959066, -27.418361217999998]",0.0013481889192600532,2.5572730280032374e-06,52.310899871828106
9505,38.22,70.42000000000044,"[17.4130026776, -24.6765250962]","[30.076998584200002, 2.7418361217999987]",0.0013481889192600532,7.5037849072145946e-06,52.31090517520635
9506,38.22,70.42000000000044,"[17.4130026776, -24.6765250962]","[-25.3279918132, -54.836722435999995]",0.0013481889192600532,2.5572730280032374e-06,79.9062174435355
9507,38.22,70.42000000000044,"[17.4130026776, -24.6765250962]","[60.153997168400004, 5.483672243599997]",0.0013481889192600532,7.5037849072145946e-06,79.90622670187174
9508,38.22,70.42000000000044,"[12.6639959066, 27.418361217999998]","[-17.4130026776, 24.6765250962]",0.0013481890519159842,2.5572730280032374e-06,52.310899871828106
9509,38.22,70.42000000000044,"[12.6639959066, 27.418361217999998]","[30.076998584200002, 2.7418361217999987]",0.0013481890519159842,4.9465118863167845e-06,52.31089861241417
9510,38.22,70.42000000000044,"[12.6639959066, 27.418361217999998]","[-34.8260053552, 49.3530501924]",0.0013481890519159842,2.5572730280032374e-06,79.90622173989163
9511,38.22,70.42000000000044,"[12.6639959066, 27.418361217999998]","[-52.2390080328, 74.0295752886]",0.0013481890519159842,2.5572730280032374e-06,108.89382629991482
9512,38.22,70.42000000000044,"[12.6639959066, 27.418361217999998]","[60.153997168400004, 5.483672243599997]",0.0013481890519159842,4.9465118863167845e-06,79.90621954127847
9513,38.22,70.42000000000044,"[-12.6639959066, -27.418361217999998]","[17.4130026776, -24.6765250962]",0.0013481890519159842,2.5572730280032374e-06,52.310899871828106
9514,38.22,70.42000000000044,"[-12.6639959066, -27.418361217999998]","[-30.076998584200002, -2.7418361217999987]",0.0013481890519159842,4.9465118863167845e-06,52.31089861241417
9515,38.22,70.42000000000044,"[-12.6639959066, -27.418361217999998]","[34.8260053552, -49.3530501924]",0.0013481890519159842,2.5572730280032374e-06,79.90622173989163
9516,38.22,70.42000000000044,"[-12.6639959066, -27.418361217999998]","[52.2390080328, -74.0295752886]",0.0013481890519159842,2.5572730280032374e-06,108.89382629991482
9517,38.22,70.42000000000044,"[-12.6639959066, -27.418361217999998]","[-60.153997168400004, -5.483672243599997]",0.0013481890519159842,4.9465118863167845e-06,79.90621954127847
9518,38.22,70.42000000000044,"[30.076998584200002, 2.7418361217999987]","[17.4130026776, -24.6765250962]",0.001354746546227587,7.5037849072145946e-06,52.31090517520635
9519,38.22,70.42000000000044,"[30.076998584200002, 2.7418361217999987]","[12.6639959066, 27.418361217999998]",0.001354746546227587,4.9465118863167845e-06,52.31089861241417
9520,38.22,70.42000000000044,"[30.076998584200002, 2.7418361217999987]","[34.8260053552, -49.3530501924]",0.001354746546227587,7.5037849072145946e-06,79.90622752635161
9521,38.22,70.42000000000044,"[30.076998584200002, 2.7418361217999987]","[25.3279918132, 54.836722435999995]",0.001354746546227587,4.9465118863167845e-06,79.90621606940219
9522,38.22,70.42000000000044,"[30.076998584200002, 2.7418361217999987]","[52.2390080328, -74.0295752886]",0.001354746546227587,7.5037849072145946e-06,108.89383224445588
9523,38.22,70.42000000000044,"[-30.076998584200002, -2.7418361217999987]","[-17.4130026776, 24.6765250962]",0.001354746546227587,7.5037849072145946e-06,52.31090517520635
9524,38.22,70.42000000000044,"[-30.076998584200002, -2.7418361217999987]","[-12.6639959066, -27.418361217999998]",0.001354746546227587,4.9465118863167845e-06,52.31089861241417
9525,38.22,70.42000000000044,"[-30.076998584200002, -2.7418361217999987]","[-34.8260053552, 49.3530501924]",0.001354746546227587,7.5037849072145946e-06,79.90622752635161
9526,38.22,70.42000000000044,"[-30.076998584200002, -2.7418361217999987]","[-25.3279918132, -54.836722435999995]",0.001354746546227587,4.9465118863167845e-06,79.90621606940219
9527,38.22,70.42000000000044,"[-30.076998584200002, -2.7418361217999987]","[-52.2390080328, 74.0295752886]",0.001354746546227587,7.5037849072145946e-06,108.89383224445588
9528,38.22,70.42000000000044,"[-4.749006771, 52.094886314200004]","[-47.4900012618, 21.934688974400004]",0.0023313335151666577,4.9465119644764854e-06,90.6051432185913
9529,38.22,70.42000000000044,"[-4.749006771, 52.094886314200004]","[42.740994490800006, 30.160197339799993]",0.0023313335151666577,7.503785454332501e-06,90.60513185150151
9530,38.22,70.42000000000044,"[4.749006771, -52.094886314200004]","[47.4900012618, -21.934688974400004]",0.0023313335151666577,4.9465119644764854e-06,90.6051432185913
9531,38.22,70.42000000000044,"[4.749006771, -52.094886314200004]","[-42.740994490800006, -30.160197339799993]",0.0023313335151666577,7.503785454332501e-06,90.60513185150151
9532,38.22,70.42000000000044,"[-34.8260053552, 49.3530501924]","[12.6639959066, 27.418361217999998]",0.0026963778385201064,2.5572730280032374e-06,79.90622173989163
9533,38.22,70.42000000000044,"[-34.8260053552, 49.3530501924]","[-30.076998584200002, -2.7418361217999987]",0.0026963778385201064,7.5037849072145946e-06,79.90622752635161
9534,38.22,70.42000000000044,"[-34.8260053552, 49.3530501924]","[25.3279918132, 54.836722435999995]",0.0026963778385201064,2.5572730280032374e-06,104.62179974365621
9535,38.22,70.42000000000044,"[-34.8260053552, 49.3530501924]","[-60.153997168400004, -5.483672243599997]",0.0026963778385201064,7.5037849072145946e-06,104.6218103504127
9536,38.22,70.42000000000044,"[34.8260053552, -49.3530501924]","[-12.6639959066, -27.418361217999998]",0.0026963778385201064,2.5572730280032374e-06,79.90622173989163
9537,38.22,70.42000000000044,"[34.8260053552, -49.3530501924]","[30.076998584200002, 2.7418361217999987]",0.0026963778385201064,7.5037849072145946e-06,79.90622752635161
9538,38.22,70.42000000000044,"[34.8260053552, -49.3530501924]","[-25.3279918132, -54.836722435999995]",0.0026963778385201064,2.5572730280032374e-06,104.62179974365621
9539,38.22,70.42000000000044,"[34.8260053552, -49.3530501924]","[60.153997168400004, 5.483672243599997]",0.0026963778385201064,7.5037849072145946e-06,104.6218103504127
9540,38.22,70.42000000000044,"[47.4900012618, -21.934688974400004]","[4.749006771, -52.094886314200004]",0.002342709844043034,4.9465119644764854e-06,90.6051432185913
9541,38.22,70.42000000000044,"[47.4900012618, -21.934688974400004]","[42.740994490800006, 30.160197339799993]",0.002342709844043034,2.5572734827505883e-06,90.60514103722254
9542,38.22,70.42000000000044,"[-47.4900012618, 21.934688974400004]","[-4.749006771, 52.094886314200004]",0.002342709844043034,4.9465119644764854e-06,90.6051432185913
9543,38.22,70.42000000000044,"[-47.4900012618, 21.934688974400004]","[-42.740994490800006, -30.160197339799993]",0.002342709844043034,2.5572734827505883e-06,90.60514103722254
9544,38.22,70.42000000000044,"[25.3279918132, 54.836722435999995]","[-17.4130026776, 24.6765250962]",0.0026963781038319683,2.5572730280032374e-06,79.9062174435355
9545,38.22,70.42000000000044,"[25.3279918132, 54.836722435999995]","[30.076998584200002, 2.7418361217999987]",0.0026963781038319683,4.9465118863167845e-06,79.90621606940219
9546,38.22,70.42000000000044,"[25.3279918132, 54.836722435999995]","[-34.8260053552, 49.3530501924]",0.0026963781038319683,2.5572730280032374e-06,104.62179974365621
9547,38.22,70.42000000000044,"[25.3279918132, 54.836722435999995]","[-52.2390080328, 74.0295752886]",0.0026963781038319683,2.5572730280032374e-06,131.6462133265398
9548,38.22,70.42000000000044,"[25.3279918132, 54.836722435999995]","[60.153997168400004, 5.483672243599997]",0.0026963781038319683,4.9465118863167845e-06,104.62179722482834
9549,38.22,70.42000000000044,"[-25.3279918132, -54.836722435999995]","[17.4130026776, -24.6765250962]",0.0026963781038319683,2.5572730280032374e-06,79.9062174435355
9550,38.22,70.42000000000044,"[-25.3279918132, -54.836722435999995]","[-30.076998584200002, -2.7418361217999987]",0.0026963781038319683,4.9465118863167845e-06,79.90621606940219
9551,38.22,70.42000000000044,"[-25.3279918132, -54.836722435999995]","[34.8260053552, -49.3530501924]",0.0026963781038319683,2.5572730280032374e-06,104.62179974365621
9552,38.22,70.42000000000044,"[-25.3279918132, -54.836722435999995]","[52.2390080328, -74.0295752886]",0.0026963781038319683,2.5572730280032374e-06,131.6462133265398
9553,38.22,70.42000000000044,"[-25.3279918132, -54.836722435999995]","[-60.153997168400004, -5.483672243599997]",0.0026963781038319683,4.9465118863167845e-06,104.62179722482834
9554,38.22,70.42000000000044,"[42.740994490800006, 30.160197339799993]","[-4.749006771, 52.094886314200004]",0.002342710073068322,7.503785454332501e-06,90.60513185150151
9555,38.22,70.42000000000044,"[42.740994490800006, 30.160197339799993]","[47.4900012618, -21.934688974400004]",0.002342710073068322,2.5572734827505883e-06,90.60514103722254
9556,38.22,70.42000000000044,"[-42.740994490800006, -30.160197339799993]","[4.749006771, -52.094886314200004]",0.002342710073068322,7.503785454332501e-06,90.60513185150151
9557,38.22,70.42000000000044,"[-42.740994490800006, -30.160197339799993]","[-47.4900012618, 21.934688974400004]",0.002342710073068322,2.5572734827505883e-06,90.60514103722254
9558,38.22,70.42000000000044,"[-52.2390080328, 74.0295752886]","[12.6639959066, 27.418361217999998]",0.004044566757790908,2.5572730280032374e-06,108.89382629991482
9559,38.22,70.42000000000044,"[-52.2390080328, 74.0295752886]","[-30.076998584200002, -2.7418361217999987]",0.004044566757790908,7.5037849072145946e-06,108.89383224445588
9560,38.22,70.42000000000044,"[-52.2390080328, 74.0295752886]","[25.3279918132, 54.836722435999995]",0.004044566757790908,2.5572730280032374e-06,131.6462133265398
9561,38.22,70.42000000000044,"[-52.2390080328, 74.0295752886]","[-60.153997168400004, -5.483672243599997]",0.004044566757790908,7.5037849072145946e-06,131.6462245657334
