,degree,n1,n2,n1p,n2p,vec_del,delta_angle,norm,A1,A2
78,21.78000000000028,1,3,3,2,0.000773520275938815,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
79,21.79000000000028,3,2,1,3,0.0003658025751990867,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
80,21.80000000000028,1,3,3,2,0.0015051254235520606,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
81,21.810000000000283,1,3,3,2,0.0026444482604422647,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
82,21.820000000000285,1,3,3,2,0.0037837710771950568,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
83,21.830000000000286,1,3,3,2,0.004923093865131704,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
84,21.840000000000288,3,2,1,3,0.006062416615577867,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
85,21.85000000000029,1,3,3,2,0.007201739319855416,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
86,21.86000000000029,1,3,3,2,0.008341061969288273,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
87,21.870000000000292,3,2,1,3,0.009480384555200925,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
88,21.880000000000294,3,2,1,3,0.010619707068916195,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
89,21.890000000000295,3,2,1,3,0.011759029501757296,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
90,21.900000000000297,1,3,3,2,0.012898351845049224,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
91,21.9100000000003,3,2,1,3,0.014037674090112777,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
92,21.9200000000003,3,2,1,3,0.015176996228275856,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
93,21.9300000000003,3,2,1,3,0.01631631825085765,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
94,21.940000000000303,3,2,1,3,0.017455640149183778,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
95,21.950000000000305,1,3,3,2,0.01859496191457761,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
96,21.960000000000306,3,2,1,3,0.019734283538364088,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
97,21.970000000000308,1,3,3,2,0.02087360501186353,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
98,21.98000000000031,1,3,3,2,0.022012926326402418,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
99,21.99000000000031,3,2,1,3,0.023152247473303293,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
